Expense_ID,Department_ID,Expense_Date,Expense_Category,Vendor_Name,Description,Amount,Approval_Status,Payment_Method
EXP0000183,DEP002,2026-04-27,Salary,Lê và Dương Công ty TNHH MTV,Đang nhiều này dưới tại.,787414000,Pending,Bank Transfer
EXP0000184,DEP019,2024-12-15,Maintenance,Lê Phạm Công ty Trách nhiệm hữu hạn,Trong cái cũng như đúng bạn tại sẽ.,41112000,Rejected,Bank Transfer
EXP0000185,DEP003,2023-06-04,Office Supplies,Lê và Phạm Tập Đoàn,Để vậy vì như.,13269000,Approved,Corporate Card
EXP0000186,DEP012,2026-03-05,Salary,Dương Đặng Tập Đoàn,Mỗi gần cách đang.,898408000,Pending,Bank Transfer
EXP0000187,DEP016,2022-10-26,Maintenance,Hoàng Mai Công ty Trách nhiệm hữu hạn,Để nào thế có tôi điều như nào.,136075000,Approved,Corporate Card
EXP0000188,DEP013,2026-05-06,Equipment,Dương và Phạm Công ty Hợp danh,Như nhiều với tôi.,40517000,Pending,Cash
EXP0000189,DEP002,2025-11-15,Research,Lê Mai Công ty TNHH MTV,Theo hoặc cách trong sẽ hơn với vài có.,261183000,Approved,Cash
EXP0000190,DEP019,2023-05-24,Office Supplies,Vũ và đối tác Công ty Trách nhiệm hữu hạn,Rất cho cái tôi từ.,28787000,Pending,Corporate Card
EXP0000191,DEP007,2025-10-26,Salary,Bùi và Bùi Doanh nghiệp tư nhân,Theo đúng sẽ một của.,684385000,Approved,Corporate Card
EXP0000192,DEP017,2023-09-26,Research,Phạm và đối tác Công ty TNHH,Hơn dưới để nhiều trong từng.,59342000,Approved,Bank Transfer
EXP0000193,DEP005,2024-05-25,Salary,Vũ và đối tác Công ty TNHH,Hoặc đi của của để hơn gần với được.,530417000,Pending,Cash
EXP0000194,DEP011,2026-04-11,Marketing,Vũ và đối tác Công ty TNHH,Bên làm tại một các tôi để được.,111740000,Rejected,Cash
EXP0000195,DEP005,2026-02-11,Salary,Nguyễn Doanh nghiệp tư nhân,Có thế như tôi và là bên hơn.,957356000,Approved,Cash
EXP0000196,DEP012,2023-02-09,Equipment,Dương và đối tác Công ty Cổ phần,Của của vẫn có không nào hơn này.,280472000,Approved,Bank Transfer
EXP0000197,DEP017,2023-03-15,Office Supplies,Vũ Lê Doanh nghiệp tư nhân,Cho có như cũng lớn là thay nào hoặc.,28364000,Approved,Corporate Card
EXP0000198,DEP001,18/05/2022,Maintenance,Lê Trần Công ty TNHH,Nhưng đến đi sẽ trong làm giữa tại.,11035000,Approved,Cash
EXP0000199,DEP005,2026-07-26,Office Supplies,Hoàng Lê Công ty Hợp danh,Nhưng mà tôi khi.,15580000,Pending,Cash
EXP0000200,DEP012,2023-05-12,Equipment,Phạm Vũ Doanh nghiệp tư nhân,Không một một này như cách thế.,243305000,Rejected,Bank Transfer
EXP0000201,DEP003,2026-03-21,Equipment,Trần Mai Công ty TNHH,Điều sẽ về đang thì để hoặc.,352640000,Approved,Corporate Card
EXP0000202,DEP012,2023-05-25,Equipment,Nguyễn Mai Công ty Hợp danh,Từ dưới người cái.,205421000,Approved,Cash
EXP0000203,DEP010,2024-01-13,Office Supplies,Dương và đối tác Công ty Trách nhiệm hữu hạn,Với nơi hoặc có.,5289000,Pending,Corporate Card
EXP0000204,DEP001,2023-05-21,Salary,Dương Công ty TNHH,Đó chưa điều sau đúng để của như.,394676000,Approved,Bank Transfer
EXP0000205,DEP001,2023-11-15,Office Supplies,Vũ và Bùi Tập Đoàn,Từ cũng từng để các với.,26835000,Pending,Bank Transfer
EXP0000206,DEP003,2022-11-21,Marketing,Vũ Doanh nghiệp tư nhân,Các thế tại bên.,46468000,Rejected,Corporate Card
EXP0000207,DEP014,2025-06-05,Salary,Lê và đối tác Công ty Hợp danh,Là của khi này vậy không sau.,292499000,Pending,Corporate Card
EXP0000208,DEP005,2024-02-16,Salary,Dương Doanh nghiệp tư nhân,Điều từng tôi được vì để.,887898000,Approved,Cash
EXP0000209,DEP005,2026-05-09,Maintenance,Đặng Phạm Công ty Cổ phần,Nhiều vì vẫn sau chưa.,111635000,Pending,Corporate Card
EXP0000210,DEP001,2025-01-31,Equipment,Dương Nguyễn Công ty Hợp danh,Đến để đang một từng đang đang có.,67470000,Pending,Bank Transfer
EXP0000211,DEP009,2026-05-14,Maintenance,Dương và Phạm Doanh nghiệp tư nhân,Hoặc mà vẫn điều đã.,135428000,Approved,Corporate Card
EXP0000212,DEP016,2022-05-27,Office Supplies,Trần và đối tác Công ty Hợp danh,Nhiều một hơn cách.,11273000,Pending,Cash
EXP0000213,DEP004,2022-12-10,Scholarship,Vũ và đối tác Công ty TNHH MTV,Với lớn hơn cách cho từ thế vài cho.,278131000,Pending,Bank Transfer
EXP0000214,DEP013,2022-08-07,Marketing,Trần và Phạm Công ty Trách nhiệm hữu hạn,Trong để nhưng cho.,83206000,Pending,Cash
EXP0000215,DEP013,2026-05-29,Marketing,Dương và đối tác Công ty Hợp danh,Như cũng giống tôi với như giữa đến.,130581000,Pending,Cash
EXP0000216,DEP008,2026-06-24,Scholarship,Trần Công ty Trách nhiệm hữu hạn,Hơn nơi như thì hơn nào.,106267000,Pending,Corporate Card
EXP0000217,DEP009,2026-07-08,Marketing,Bùi Bùi Công ty Cổ phần,Mỗi đang là vài tại đi tôi.,175606000,Approved,Cash
EXP0000218,DEP013,2025-10-18,Office Supplies,Trần Phạm Doanh nghiệp tư nhân,Và có nhưng với từ hơn.,8748000,Pending,Bank Transfer
EXP0000219,DEP020,2026-05-14,Office Supplies,Lê và Đặng Công ty Trách nhiệm hữu hạn,Nơi với nếu giống trong bạn với.,8077000,Pending,Corporate Card
EXP0000220,DEP015,2024-05-19,Office Supplies,Hoàng và đối tác Công ty TNHH,Để với trong có gần đã.,744000,Approved,Cash
EXP0000221,DEP004,2023-10-26,Salary,Bùi và Phạm Công ty Trách nhiệm hữu hạn,Lớn điều cho như.,96986500000,Pending,Bank Transfer
EXP0000222,DEP017,2022-09-10,Marketing,Hoàng và Vũ Công ty TNHH,Cũng từ không theo các trong.,145783000,Rejected,Cash
EXP0000223,DEP011,2025-10-11,Utilities,Đặng và Dương Doanh nghiệp tư nhân,Có này khiến đó đến.,48580000,Approved,Corporate Card
EXP0000224,DEP014,2022-09-18,Utilities,Vũ và đối tác Tập Đoàn,Hoặc rất trong khiến như khi thì không tại.,56683000,Pending,Cash
EXP0000225,DEP011,24/04/2023,Scholarship,Hoàng Lê Công ty Trách nhiệm hữu hạn,Thế điều giống như.,176942000,Approved,Corporate Card
EXP0000226,DEP002,2026-07-29,Scholarship,Trần Công ty Cổ phần,Hoặc hơn nếu cũng này nhiều.,11128000,Pending,Corporate Card
EXP0000227,DEP011,2022-04-11,Salary,Trần và đối tác Công ty Hợp danh,Để cho điều khi chưa nếu thế vẫn về.,437417000,Approved,Bank Transfer
EXP0000228,DEP011,2022-07-20,Marketing,Phạm Trần Công ty Hợp danh,Một gần gần như đến trong đang nào.,184877000,Rejected,Cash
EXP0000229,DEP003,2023-09-04,Salary,Đặng Nguyễn Công ty TNHH,Chưa giữa hơn tại.,641073000,Rejected,Corporate Card
EXP0000230,DEP015,2024-07-25,Salary,Mai và Nguyễn Doanh nghiệp tư nhân,Sau chỉ trong của của số tại.,762996000,Rejected,Cash
EXP0000231,DEP018,2024-01-04,Office Supplies,lê mai doanh nghiệp tư nhân,Gần với nào như trong vậy cũng để.,23128000,Rejected,Cash
EXP0000232,DEP018,2023-02-21,Research,Vũ và đối tác Công ty Cổ phần,Điều thay đó của với nơi nào.,148957000,Approved,Corporate Card
EXP0000233,DEP006,2023-01-18,Utilities,Vũ và Dương Công ty Cổ phần,Có của hơn giữa nhiều tại chỉ.,58683000,Pending,Bank Transfer
EXP0000234,DEP017,2024-12-30,Salary,  Bùi Lê Công ty Trách nhiệm hữu hạn   ,Để tôi chỉ nhưng đó gần.,335673000,Rejected,Bank Transfer
EXP0000235,DEP015,2023-07-11,Office Supplies,Trần và Lê Công ty TNHH,Từng nơi sẽ tự.,5116000,Pending,Bank Transfer
EXP0000236,DEP005,2024-10-30,Office Supplies,Hoàng Trần Công ty Hợp danh,Tại giữa chưa làm người hơn.,29138000,Rejected,Cash
EXP0000237,DEP009,2025-04-14,Utilities,Lê Phạm Tập Đoàn,Bên được thế cái gần cái hơn nào.,55227000,Pending,Cash
EXP0000238,DEP020,2023-04-25,Scholarship,Trần và đối tác Công ty TNHH MTV,Số số về là như đó giữa nào.,254879000,Approved,Corporate Card
EXP0000239,DEP005,2026-07-06,Maintenance,Hoàng Doanh nghiệp tư nhân,Nơi bên từng trong để.,41221000,Rejected,Corporate Card
EXP0000240,DEP015,2025-08-06,Scholarship,Trần và đối tác Doanh nghiệp tư nhân,Không nào đã về rất sẽ trong mỗi.,260938000,Rejected,Cash
EXP0000241,DEP013,2025-08-16,Marketing,Dương Công ty TNHH MTV,Chưa sau để nhiều.,163162000,Approved,Corporate Card
EXP0000242,DEP005,2023-04-28,Equipment,Lê Đặng Công ty TNHH,Cho cái từng điều nhiều trong của bên.,328097000,Approved,Bank Transfer
EXP0000243,DEP005,2026-01-28,Scholarship,Nguyễn Công ty Hợp danh,Một hơn vẫn chỉ đúng nếu.,238880000,Pending,Corporate Card
EXP0000244,DEP014,2024-04-12,Salary,Nguyễn và Đặng Công ty Hợp danh,Rất nhưng dưới như rất trong.,711882000,Rejected,Corporate Card
EXP0000245,DEP014,2022-05-02,Utilities,Hoàng Đặng Công ty Cổ phần,Hơn từng thì tại vẫn vì.,35169000,Approved,Cash
EXP0000246,DEP002,2022-11-17,Scholarship,Phạm Vũ Công ty Cổ phần,Hơn nhưng thay thế làm vẫn.,238986000,Rejected,Corporate Card
EXP0000247,DEP017,2025-04-27,Office Supplies,Dương và đối tác Công ty Trách nhiệm hữu hạn,Theo nếu giữa cho trong tại làm bên.,25530000,Rejected,Bank Transfer
EXP0000248,DEP010,2025-12-11,Marketing,Vũ và đối tác Công ty Hợp danh,Dưới rất thì các.,191158000,Pending,Cash
EXP0000249,DEP002,2023-08-25,Marketing,Dương Công ty TNHH,Cách có nhiều của với nào với và.,21640000,Pending,Cash
EXP0000250,DEP005,2024-05-27,Office Supplies,Mai và Vũ Tập Đoàn,Dưới về nào cũng để nơi cũng.,21881000,Approved,Cash
EXP0000251,DEP006,2023-03-23,Scholarship,Hoàng Doanh nghiệp tư nhân,Tại như trong nhưng lớn cho điều với.,82734000,Rejected,Bank Transfer
EXP0000252,DEP018,2026-03-18,Marketing,Dương Tập Đoàn,Từ vài hơn đến cũng.,27095000,Pending,Bank Transfer
EXP0000253,DEP007,2025-05-14,Office Supplies,Vũ và Hoàng Công ty Hợp danh,Chỉ đang để đúng giống trong dưới.,19361000,Approved,Corporate Card
EXP0000254,DEP006,2022-08-08,Scholarship,  Mai và Vũ Công ty TNHH MTV   ,Như hoặc điều vì của.,279415000,Rejected,Bank Transfer
EXP0000255,DEP003,2023-01-27,Marketing,Vũ và đối tác Tập Đoàn,Cũng lớn đó nơi bên cái.,30563000,Approved,Bank Transfer
EXP0000256,DEP017,2025-09-13,Office Supplies,Nguyễn Mai Tập Đoàn,Sau vài như với thế gần để.,16124000,Rejected,Bank Transfer
EXP0000257,DEP014,2022-07-18,Utilities,Nguyễn Công ty TNHH MTV,Về đúng trong sẽ để.,96116000,Rejected,Bank Transfer
EXP0000258,DEP017,2022-06-30,Scholarship,Bùi Đặng Tập Đoàn,Hơn chưa nếu gần.,190652000,Pending,Bank Transfer
EXP0000259,DEP016,2025-02-08,Maintenance,Dương và đối tác Công ty Cổ phần,Nếu trong các như đã thì số một thì.,128919000,Approved,Bank Transfer
EXP0000260,DEP002,2026-01-13,Office Supplies,Đặng và đối tác Tập Đoàn,Làm với có nhưng trong.,5537000,Approved,Corporate Card
EXP0000261,DEP010,2025-08-13,Maintenance,Hoàng Doanh nghiệp tư nhân,Mà lớn chưa thế nhưng từ được giống về.,137932000,Rejected,Bank Transfer
EXP0000262,DEP011,2022-10-27,Salary,Hoàng và đối tác Công ty TNHH MTV,Làm của là như từng từng nếu có.,299667000,Approved,Cash
EXP0000263,DEP001,2024-11-12,Marketing,Nguyễn và đối tác Tập Đoàn,Lớn hơn đúng nơi chỉ thế nơi.,21582000,Pending,Bank Transfer
EXP0000264,DEP008,2026-05-18,Research,Hoàng và Phạm Công ty Trách nhiệm hữu hạn,Các để và có thì.,98576000,Rejected,Corporate Card
EXP0000265,DEP005,2025-11-08,Scholarship,Mai và đối tác Công ty Hợp danh,Như hơn bạn với với.,252508000,Rejected,Bank Transfer
EXP0000266,DEP004,2026-07-26,Research,Lê và đối tác Công ty Trách nhiệm hữu hạn,Lớn khi theo đã cho như tôi.,87703000,Rejected,Cash
EXP0000267,DEP005,2023-06-16,Utilities,Mai Công ty TNHH MTV,Trong để dưới đến.,78849000,Approved,Bank Transfer
EXP0000268,DEP014,15/10/2022,Utilities,Lê và đối tác Công ty Hợp danh,Chưa như mà thế về nếu nhiều có.,36467000,Pending,Corporate Card
EXP0000269,DEP001,2023-09-12,Research,Đặng và Vũ Doanh nghiệp tư nhân,Khi đến của sẽ nơi là cho tại đó.,115720000,Approved,Cash
EXP0000270,DEP002,2025-07-12,Utilities,Bùi và đối tác Công ty Trách nhiệm hữu hạn,Trong có dưới hơn.,21895000,Pending,Corporate Card
EXP0000271,DEP002,2023-08-28,Research,Phạm và Hoàng Doanh nghiệp tư nhân,Được gần người trong mà chỉ.,303434000,Approved,Bank Transfer
EXP0000272,DEP013,2022-11-27,Utilities,Nguyễn và Phạm Công ty TNHH MTV,Từ tại để đã số gần.,27706000,Approved,Bank Transfer
EXP0000273,DEP017,2025-02-16,Scholarship,Vũ và Dương Công ty Cổ phần,Trong làm như các từ để giống hơn đi.,52645000,Approved,Corporate Card
EXP0000274,DEP006,2024-10-08,Scholarship,Bùi Doanh nghiệp tư nhân,Làm gần tôi được không rất cũng làm cho.,94717000,Rejected,Corporate Card
EXP0000275,DEP009,2025-11-24,Office Supplies,Phạm và đối tác Công ty TNHH MTV,Cũng của nào cách.,29027000,Approved,Bank Transfer
EXP0000276,DEP001,2022-10-10,Research,Lê Tập Đoàn,Của đã cho sẽ cái đúng lớn.,363695000,Approved,Bank Transfer
EXP0000277,DEP008,2023-06-11,Utilities,  Hoàng Nguyễn Công ty Hợp danh   ,Trong tại như người tôi nếu giống.,98852000,Pending,Corporate Card
EXP0000278,DEP009,2023-02-10,Equipment,Nguyễn Bùi Doanh nghiệp tư nhân,Của cũng tại điều nhiều.,161933000,Pending,Cash
EXP0000279,DEP002,2022-03-10,Research,Vũ và đối tác Công ty Trách nhiệm hữu hạn,Bên đang đúng cũng rất hoặc.,426048000,Rejected,Corporate Card
EXP0000280,DEP003,2023-03-23,Utilities,Trần và đối tác Công ty TNHH,Từ cũng của có gần.,54398000,Pending,Corporate Card
EXP0000281,DEP004,2022-02-09,Scholarship,Mai Công ty Cổ phần,Bên để khiến điều này.,174415000,Approved,Bank Transfer
EXP0000282,DEP017,2023-08-12,Equipment,Nguyễn Đặng Công ty Hợp danh,Từ như đi chưa.,231521000,Rejected,Cash
EXP0000283,DEP010,2023-10-06,Office Supplies,Phạm Công ty Hợp danh,Vẫn không theo như để từ vài vài của.,3853000,Approved,Bank Transfer
EXP0000284,DEP018,2025-11-13,Scholarship,Vũ Doanh nghiệp tư nhân,Và cũng có đang.,9089000,Rejected,Cash
EXP0000285,DEP013,2025-10-05,Research,Phạm và đối tác Doanh nghiệp tư nhân,Cho chưa theo đang thay với vì.,329102000,Approved,Corporate Card
EXP0000286,DEP011,2022-10-31,Utilities,  Bùi và Dương Công ty Cổ phần   ,Là nhưng rất là là thế về người.,94233000,Approved,Corporate Card
EXP0000287,DEP011,2023-07-07,Utilities,Dương Bùi Công ty TNHH MTV,Đến vài chưa chỉ vì đã.,34484000,Pending,Cash
EXP0000288,DEP008,2022-10-19,Salary,Dương và Đặng Công ty Trách nhiệm hữu hạn,Nhiều thì đang gần cách sẽ.,656703000,Pending,Bank Transfer
EXP0000289,DEP006,2025-12-16,Equipment,Phạm Hoàng Công ty Hợp danh,Cũng đó cũng là của thế vài.,198459000,Approved,Bank Transfer
EXP0000290,DEP015,2025-07-16,Maintenance,Mai và đối tác Doanh nghiệp tư nhân,Để đã thế số.,115832000,Pending,Corporate Card
EXP0000291,DEP002,2024-12-29,Scholarship,Trần và đối tác Công ty TNHH MTV,Số có vẫn từ vẫn.,246842000,Approved,Corporate Card
EXP0000292,DEP014,2023-09-29,Scholarship,Bùi và Bùi Công ty Cổ phần,Cách với cách như tự gần thì.,161991000,Rejected,Corporate Card
EXP0000293,DEP006,2022-11-11,Office Supplies,Vũ và Lê Công ty TNHH MTV,Theo của khi người một.,28441000,Pending,Bank Transfer
EXP0000294,DEP004,2023-01-02,Salary,Đặng và đối tác Công ty TNHH,Hoặc từng một trong.,270601000,Approved,Bank Transfer
EXP0000295,DEP015,2026-04-26,Office Supplies,Trần và đối tác Doanh nghiệp tư nhân,Từ nào để hoặc hơn bạn nào có.,15202000,Pending,Cash
EXP0000296,DEP005,2022-03-26,Utilities,Hoàng và đối tác Tập Đoàn,Đã đi thay mỗi có theo không.,45375000,Approved,Bank Transfer
EXP0000297,DEP008,2025-06-27,Marketing,Phạm và đối tác Công ty TNHH MTV,Với nhưng về là khiến giữa không.,132483000,Pending,Corporate Card
EXP0000298,DEP004,2023-02-22,Marketing,Đặng Công ty Hợp danh,Tự thay các nào không của tại với.,142926000,Rejected,Corporate Card
EXP0000299,DEP020,2025-09-01,Equipment,Nguyễn Trần Công ty TNHH,Sau đã bạn để chưa từ hơn.,197575000,Approved,Corporate Card
EXP0000300,DEP011,2026-02-19,Scholarship,Hoàng Lê Công ty Cổ phần,Gần làm vậy như nơi lớn thì của để.,9581000,Approved,Corporate Card
EXP0000301,DEP018,2023-10-02,Utilities,Trần Công ty TNHH MTV,Giống như bên vài đang trong chưa.,30759000,Approved,Corporate Card
EXP0000302,DEP019,2022-12-29,Scholarship,Phạm Hoàng Công ty Cổ phần,Vậy đi đến gần khi tự đang cái.,24000000,Pending,Cash
EXP0000303,DEP002,2025-09-10,Maintenance,Mai và Lê Công ty Hợp danh,Với nơi bên bên được của cái cách.,98819000,Approved,Corporate Card
EXP0000304,DEP001,18/02/2023,Equipment,Hoàng và đối tác Công ty Hợp danh,Nhiều đó để nhưng khi từng làm này để.,332721000,Approved,Bank Transfer
EXP0000305,DEP011,2024-03-02,Office Supplies,Nguyễn và Vũ Doanh nghiệp tư nhân,Cách rất về người.,9714000,Approved,Bank Transfer
EXP0000306,DEP017,19/01/2023,Research,Đặng Dương Công ty Trách nhiệm hữu hạn,Cách chưa cách khi điều để.,419355000,Pending,Bank Transfer
EXP0000307,DEP007,2024-09-19,Salary,Trần Mai Công ty Cổ phần,Giữa để không cho nơi hoặc đến.,648812000,Rejected,Bank Transfer
EXP0000308,DEP020,2024-04-28,Salary,Nguyễn và đối tác Công ty TNHH,Thế tự thay và gần vẫn thì này.,803451000,Rejected,Corporate Card
EXP0000309,DEP017,2022-03-06,Research,Trần và Lê Công ty Cổ phần,Nào hơn cách chỉ nhiều.,158953000,Pending,Corporate Card
EXP0000310,DEP008,2023-10-14,Research,Hoàng Hoàng Công ty TNHH,Không khiến vậy theo giống của thay sau.,141783000,Rejected,Corporate Card
EXP0000311,DEP006,2026-04-01,Equipment,Lê Tập Đoàn,Thế từ tôi các cho từng hơn.,325169000,Approved,Corporate Card
