Table_Name,Record_ID,Error_Type,Column_Name,Original_Value,Corrupted_Value,Description
dim_students,STU000633,MIXED_DATE_FORMAT,Dropout_Date,2024-02-26,26/02/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000383,MIXED_DATE_FORMAT,Dropout_Date,2025-06-25,25/06/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001201,MIXED_DATE_FORMAT,Dropout_Date,2022-12-03,03/12/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000421,MIXED_DATE_FORMAT,Dropout_Date,2021-05-11,11/05/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000203,MIXED_DATE_FORMAT,Dropout_Date,2025-12-13,13/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000598,MIXED_DATE_FORMAT,Dropout_Date,2026-06-18,18/06/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000804,MIXED_DATE_FORMAT,Dropout_Date,2024-11-01,01/11/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000212,MIXED_DATE_FORMAT,Dropout_Date,2025-08-21,21/08/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000104,MIXED_DATE_FORMAT,Dropout_Date,2020-10-10,10/10/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001209,MIXED_DATE_FORMAT,Dropout_Date,2027-04-11,11/04/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000358,MIXED_DATE_FORMAT,Dropout_Date,2021-03-19,19/03/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU001144,MIXED_DATE_FORMAT,Dropout_Date,2022-02-22,22/02/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_students,STU000614,MIXED_DATE_FORMAT,Dropout_Date,2022-03-30,30/03/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
dim_departments,DEP013,MIXED_DATE_FORMAT,Created_Date,2008-05-19,19/05/2008,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000420,MIXED_DATE_FORMAT,Invoice_Date,2027-10-09,09/10/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002585,MIXED_DATE_FORMAT,Invoice_Date,2023-11-22,22/11/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000673,MIXED_DATE_FORMAT,Invoice_Date,2025-10-11,11/10/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002602,MIXED_DATE_FORMAT,Invoice_Date,2027-10-03,03/10/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002557,MIXED_DATE_FORMAT,Invoice_Date,2025-03-01,01/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000190,MIXED_DATE_FORMAT,Invoice_Date,2022-05-22,22/05/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001209,MIXED_DATE_FORMAT,Invoice_Date,2024-04-09,09/04/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000322,MIXED_DATE_FORMAT,Invoice_Date,2025-08-19,19/08/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000516,MIXED_DATE_FORMAT,Invoice_Date,2026-03-14,14/03/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001296,MIXED_DATE_FORMAT,Invoice_Date,2025-02-17,17/02/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002527,MIXED_DATE_FORMAT,Invoice_Date,2028-06-19,19/06/2028,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000120,MIXED_DATE_FORMAT,Invoice_Date,2020-12-25,25/12/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002488,MIXED_DATE_FORMAT,Invoice_Date,2029-03-29,29/03/2029,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002314,MIXED_DATE_FORMAT,Invoice_Date,2023-11-28,28/11/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001044,MIXED_DATE_FORMAT,Invoice_Date,2027-12-13,13/12/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001760,MIXED_DATE_FORMAT,Invoice_Date,2025-03-07,07/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002293,MIXED_DATE_FORMAT,Invoice_Date,2025-12-15,15/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002786,MIXED_DATE_FORMAT,Invoice_Date,2021-10-27,27/10/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001946,MIXED_DATE_FORMAT,Invoice_Date,2026-06-16,16/06/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000951,MIXED_DATE_FORMAT,Invoice_Date,2026-04-21,21/04/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001937,MIXED_DATE_FORMAT,Invoice_Date,2028-11-20,20/11/2028,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002654,MIXED_DATE_FORMAT,Invoice_Date,2026-03-10,10/03/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000334,MIXED_DATE_FORMAT,Invoice_Date,2021-07-16,16/07/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001240,MIXED_DATE_FORMAT,Invoice_Date,2026-12-04,04/12/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000935,MIXED_DATE_FORMAT,Invoice_Date,2026-03-19,19/03/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000795,MIXED_DATE_FORMAT,Invoice_Date,2022-07-31,31/07/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000471,MIXED_DATE_FORMAT,Invoice_Date,2020-06-10,10/06/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001517,MIXED_DATE_FORMAT,Invoice_Date,2022-09-10,10/09/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002518,MIXED_DATE_FORMAT,Invoice_Date,2028-10-08,08/10/2028,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000864,MIXED_DATE_FORMAT,Invoice_Date,2025-07-26,26/07/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002226,MIXED_DATE_FORMAT,Invoice_Date,2021-10-21,21/10/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002978,MIXED_DATE_FORMAT,Invoice_Date,2023-02-07,07/02/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001961,MIXED_DATE_FORMAT,Invoice_Date,2025-11-17,17/11/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001211,MIXED_DATE_FORMAT,Invoice_Date,2021-05-04,04/05/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000356,MIXED_DATE_FORMAT,Invoice_Date,2024-01-21,21/01/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000342,MIXED_DATE_FORMAT,Invoice_Date,2023-04-01,01/04/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002615,MIXED_DATE_FORMAT,Invoice_Date,2021-12-27,27/12/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002065,MIXED_DATE_FORMAT,Invoice_Date,2022-08-31,31/08/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001639,MIXED_DATE_FORMAT,Invoice_Date,2027-05-16,16/05/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001986,MIXED_DATE_FORMAT,Invoice_Date,2020-11-27,27/11/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002088,MIXED_DATE_FORMAT,Invoice_Date,2024-06-29,29/06/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000762,MIXED_DATE_FORMAT,Invoice_Date,2024-08-19,19/08/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002360,MIXED_DATE_FORMAT,Invoice_Date,2025-10-22,22/10/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001724,MIXED_DATE_FORMAT,Invoice_Date,2027-09-07,07/09/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001844,MIXED_DATE_FORMAT,Invoice_Date,2023-04-02,02/04/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002565,MIXED_DATE_FORMAT,Invoice_Date,2025-11-21,21/11/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001388,MIXED_DATE_FORMAT,Invoice_Date,2025-12-17,17/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001261,MIXED_DATE_FORMAT,Invoice_Date,2024-12-15,15/12/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001591,MIXED_DATE_FORMAT,Invoice_Date,2026-05-13,13/05/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002852,MIXED_DATE_FORMAT,Invoice_Date,2026-06-02,02/06/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001840,MIXED_DATE_FORMAT,Invoice_Date,2023-04-09,09/04/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002201,MIXED_DATE_FORMAT,Invoice_Date,2024-01-22,22/01/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000604,MIXED_DATE_FORMAT,Invoice_Date,2025-03-22,22/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001632,MIXED_DATE_FORMAT,Invoice_Date,2026-09-16,16/09/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000538,MIXED_DATE_FORMAT,Invoice_Date,2021-04-03,03/04/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000600,MIXED_DATE_FORMAT,Invoice_Date,2025-09-28,28/09/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001477,MIXED_DATE_FORMAT,Invoice_Date,2020-12-31,31/12/2020,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000614,MIXED_DATE_FORMAT,Invoice_Date,2022-01-09,09/01/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000952,MIXED_DATE_FORMAT,Invoice_Date,2026-02-28,28/02/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001136,MIXED_DATE_FORMAT,Invoice_Date,2021-12-26,26/12/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001703,MIXED_DATE_FORMAT,Invoice_Date,2022-11-19,19/11/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000989,MIXED_DATE_FORMAT,Invoice_Date,2027-02-14,14/02/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001677,MIXED_DATE_FORMAT,Invoice_Date,2029-12-03,03/12/2029,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001578,MIXED_DATE_FORMAT,Invoice_Date,2024-07-10,10/07/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002981,MIXED_DATE_FORMAT,Invoice_Date,2024-09-05,05/09/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000318,MIXED_DATE_FORMAT,Invoice_Date,2022-01-25,25/01/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002182,MIXED_DATE_FORMAT,Invoice_Date,2021-02-14,14/02/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001722,MIXED_DATE_FORMAT,Invoice_Date,2027-10-11,11/10/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002909,MIXED_DATE_FORMAT,Invoice_Date,2022-05-27,27/05/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000205,MIXED_DATE_FORMAT,Invoice_Date,2024-05-09,09/05/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000669,MIXED_DATE_FORMAT,Invoice_Date,2025-01-23,23/01/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001259,MIXED_DATE_FORMAT,Invoice_Date,2021-11-07,07/11/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002933,MIXED_DATE_FORMAT,Invoice_Date,2027-10-20,20/10/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001189,MIXED_DATE_FORMAT,Invoice_Date,2024-12-03,03/12/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000926,MIXED_DATE_FORMAT,Invoice_Date,2025-04-18,18/04/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001416,MIXED_DATE_FORMAT,Invoice_Date,2023-07-05,05/07/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000375,MIXED_DATE_FORMAT,Invoice_Date,2026-01-11,11/01/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000515,MIXED_DATE_FORMAT,Invoice_Date,2027-05-08,08/05/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000282,MIXED_DATE_FORMAT,Invoice_Date,2027-01-02,02/01/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000720,MIXED_DATE_FORMAT,Invoice_Date,2028-08-29,29/08/2028,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000617,MIXED_DATE_FORMAT,Invoice_Date,2025-09-25,25/09/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000464,MIXED_DATE_FORMAT,Invoice_Date,2023-02-06,06/02/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002525,MIXED_DATE_FORMAT,Invoice_Date,2025-06-06,06/06/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001524,MIXED_DATE_FORMAT,Invoice_Date,2022-07-23,23/07/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001512,MIXED_DATE_FORMAT,Invoice_Date,2027-06-20,20/06/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001803,MIXED_DATE_FORMAT,Invoice_Date,2021-06-13,13/06/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002576,MIXED_DATE_FORMAT,Invoice_Date,2024-03-30,30/03/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002839,MIXED_DATE_FORMAT,Invoice_Date,2026-01-16,16/01/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002442,MIXED_DATE_FORMAT,Invoice_Date,2026-10-20,20/10/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002685,MIXED_DATE_FORMAT,Invoice_Date,2025-10-19,19/10/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000085,MIXED_DATE_FORMAT,Invoice_Date,2026-02-15,15/02/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001540,MIXED_DATE_FORMAT,Invoice_Date,2021-08-02,02/08/2021,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002202,MIXED_DATE_FORMAT,Invoice_Date,2023-03-31,31/03/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001967,MIXED_DATE_FORMAT,Invoice_Date,2028-10-03,03/10/2028,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002702,MIXED_DATE_FORMAT,Invoice_Date,2026-11-16,16/11/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002459,MIXED_DATE_FORMAT,Invoice_Date,2027-12-06,06/12/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001712,MIXED_DATE_FORMAT,Invoice_Date,2025-05-11,11/05/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002733,MIXED_DATE_FORMAT,Invoice_Date,2027-02-26,26/02/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000663,MIXED_DATE_FORMAT,Invoice_Date,2025-03-22,22/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000691,MIXED_DATE_FORMAT,Invoice_Date,2029-07-19,19/07/2029,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001473,MIXED_DATE_FORMAT,Invoice_Date,2026-10-28,28/10/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001393,MIXED_DATE_FORMAT,Invoice_Date,2023-10-23,23/10/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001777,MIXED_DATE_FORMAT,Invoice_Date,2023-04-07,07/04/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002827,MIXED_DATE_FORMAT,Invoice_Date,2025-03-23,23/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001253,MIXED_DATE_FORMAT,Due_Date,2028-04-10,10/04/2028,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002261,MIXED_DATE_FORMAT,Due_Date,2025-12-24,24/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002728,MIXED_DATE_FORMAT,Due_Date,2024-06-17,17/06/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001430,MIXED_DATE_FORMAT,Due_Date,2024-04-10,10/04/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002452,MIXED_DATE_FORMAT,Due_Date,2026-12-30,30/12/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002059,MIXED_DATE_FORMAT,Due_Date,2025-12-10,10/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000032,MIXED_DATE_FORMAT,Due_Date,2027-10-24,24/10/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001339,MIXED_DATE_FORMAT,Due_Date,2019-11-19,19/11/2019,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001292,MIXED_DATE_FORMAT,Due_Date,2023-12-12,12/12/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001376,MIXED_DATE_FORMAT,Due_Date,2029-04-29,29/04/2029,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001108,MIXED_DATE_FORMAT,Due_Date,2025-05-20,20/05/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002461,MIXED_DATE_FORMAT,Due_Date,2025-12-23,23/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001239,MIXED_DATE_FORMAT,Due_Date,2027-10-26,26/10/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002700,MIXED_DATE_FORMAT,Due_Date,2025-12-21,21/12/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001302,MIXED_DATE_FORMAT,Due_Date,2028-04-04,04/04/2028,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002692,MIXED_DATE_FORMAT,Due_Date,2026-12-09,09/12/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000501,MIXED_DATE_FORMAT,Due_Date,2024-03-07,07/03/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002179,MIXED_DATE_FORMAT,Due_Date,2022-07-28,28/07/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002305,MIXED_DATE_FORMAT,Due_Date,2023-08-10,10/08/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000189,MIXED_DATE_FORMAT,Due_Date,2023-08-05,05/08/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001897,MIXED_DATE_FORMAT,Due_Date,2023-09-17,17/09/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002541,MIXED_DATE_FORMAT,Due_Date,2026-09-19,19/09/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001948,MIXED_DATE_FORMAT,Due_Date,2026-06-19,19/06/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001506,MIXED_DATE_FORMAT,Due_Date,2023-07-14,14/07/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000605,MIXED_DATE_FORMAT,Due_Date,2024-05-04,04/05/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001552,MIXED_DATE_FORMAT,Due_Date,2024-06-09,09/06/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001568,MIXED_DATE_FORMAT,Due_Date,2025-07-15,15/07/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001931,MIXED_DATE_FORMAT,Due_Date,2025-04-16,16/04/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002747,MIXED_DATE_FORMAT,Due_Date,2026-05-10,10/05/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000352,MIXED_DATE_FORMAT,Due_Date,2024-04-08,08/04/2024,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000863,MIXED_DATE_FORMAT,Due_Date,2027-02-08,08/02/2027,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001613,MIXED_DATE_FORMAT,Due_Date,2023-09-16,16/09/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002335,MIXED_DATE_FORMAT,Due_Date,2029-10-11,11/10/2029,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0001456,MIXED_DATE_FORMAT,Due_Date,2022-10-02,02/10/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002324,MIXED_DATE_FORMAT,Due_Date,2022-11-20,20/11/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000042,MIXED_DATE_FORMAT,Due_Date,2025-03-12,12/03/2025,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002462,MIXED_DATE_FORMAT,Due_Date,2026-02-27,27/02/2026,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0000058,MIXED_DATE_FORMAT,Due_Date,2023-04-23,23/04/2023,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
fact_tuition_invoices,INV0002906,MIXED_DATE_FORMAT,Due_Date,2022-02-01,01/02/2022,Ngày được lưu theo DD/MM/YYYY thay vì YYYY-MM-DD.
